Date,Season,HomeTeam,AwayTeam,diff_avg_points,diff_avg_goals_scored,diff_avg_goals_conceded,diff_win_rate,diff_table_position,diff_cumul_points,diff_points_per_game,diff_days_rest,home_attack_vs_away_defense,away_attack_vs_home_defense,home_avg_goals_scored,home_avg_goals_conceded,home_win_rate,home_clean_sheet_rate,home_table_position,away_avg_goals_scored,away_avg_goals_conceded,away_win_rate,away_clean_sheet_rate,away_table_position,home_matchday,FTR,B365H,B365D,B365A
2023-01-08,2022-23,Almeria,Sociedad,0.0,0.19999999999999996,0.19999999999999996,0.0,10.0,-12.0,-0.8,1.0,0.19999999999999996,-0.19999999999999996,1.2,1.2,0.4,0.2,13.0,1.0,1.0,0.4,0.2,3.0,16,A,4.2,3.3,1.95
2023-01-15,2022-23,Almeria,Ath Madrid,0.5999999999999999,0.0,0.0,0.2,8.0,-10.0,-0.625,0.0,-0.19999999999999996,-0.19999999999999996,1.0,1.2,0.4,0.2,14.0,1.0,1.2,0.2,0.2,6.0,17,D,5.0,3.75,1.7
2023-01-27,2022-23,Almeria,Espanol,-0.40000000000000013,-0.19999999999999996,0.19999999999999996,-0.2,1.0,-1.0,-0.05555555555555558,-2.0,0.0,0.0,1.0,1.2,0.2,0.2,14.0,1.2,1.0,0.4,0.2,13.0,19,H,2.38,3.1,3.2
2023-02-11,2022-23,Almeria,Betis,-0.19999999999999996,-0.19999999999999996,0.0,-0.2,7.0,-9.0,-0.44999999999999996,-2.0,-0.40000000000000013,-0.20000000000000018,1.2,1.6,0.2,0.0,14.0,1.4,1.6,0.4,0.2,7.0,21,A,2.8,3.4,2.5
2023-02-26,2022-23,Almeria,Barcelona,-2.2,0.0,2.5999999999999996,-0.8,18.0,-37.0,-1.6818181818181817,2.0,1.6,-0.9999999999999998,1.8,2.8,0.2,0.0,19.0,1.8,0.2,1.0,0.8,1.0,23,H,7.0,4.75,1.44
2023-03-04,2022-23,Almeria,Villarreal,0.6,0.6000000000000001,0.3999999999999999,0.2,9.0,-9.0,-0.3913043478260869,1.0,-0.3999999999999999,-1.4,1.6,2.4,0.4,0.2,16.0,1.0,2.0,0.2,0.0,7.0,24,A,3.5,3.6,2.05
2023-03-18,2022-23,Almeria,Cadiz,-1.0,0.19999999999999996,1.8,-0.2,3.0,-2.0,-0.08000000000000007,-2.0,0.3999999999999999,-1.6,1.2,2.6,0.2,0.2,19.0,1.0,0.8,0.4,0.6,16.0,26,D,2.0,3.5,3.6
2023-04-09,2022-23,Almeria,Valencia,-0.3999999999999999,0.4,0.3999999999999999,-0.2,2.0,0.0,0.0,1.0,0.0,-0.7999999999999999,1.0,1.4,0.2,0.2,19.0,0.6,1.0,0.4,0.4,17.0,28,H,3.0,3.3,2.4
2023-04-22,2022-23,Almeria,Ath Bilbao,-1.0,0.0,1.0,-0.39999999999999997,10.0,-13.0,-0.4482758620689655,-1.0,0.7999999999999999,-0.20000000000000018,1.4,1.6,0.2,0.0,17.0,1.4,0.6,0.6,0.4,7.0,30,A,3.8,3.75,1.85
2023-05-02,2022-23,Almeria,Elche,0.6,0.6000000000000001,0.6000000000000001,0.2,-3.0,17.0,0.53125,0.0,0.20000000000000018,-1.0,1.6,2.0,0.4,0.0,17.0,1.0,1.4,0.2,0.2,20.0,33,H,1.62,4.33,5.0
2023-05-20,2022-23,Almeria,Mallorca,-0.19999999999999996,0.20000000000000018,0.8000000000000003,0.0,4.0,-8.0,-0.23529411764705888,-1.0,0.20000000000000018,-0.8000000000000003,1.6,2.2,0.4,0.0,16.0,1.4,1.4,0.4,0.2,12.0,35,H,2.25,3.25,3.3
2023-05-28,2022-23,Almeria,Valladolid,0.6,0.40000000000000013,-0.8,0.2,-3.0,1.0,0.02777777777777768,0.0,-1.0,-0.6000000000000001,1.6,1.8,0.4,0.2,15.0,1.2,2.6,0.2,0.0,18.0,37,D,2.25,3.4,3.1
2023-08-11,2023-24,Almeria,Vallecano,0.4,0.3999999999999999,-0.8000000000000003,0.0,0.0,0.0,0.0,0.0,-0.8000000000000003,-0.3999999999999999,1.4,1.4,0.2,0.4,10.0,1.0,2.2,0.2,0.0,10.0,1,A,2.45,3.3,2.9
2023-08-19,2023-24,Almeria,Real Madrid,-1.0,-0.19999999999999996,0.3999999999999999,-0.39999999999999997,14.0,-3.0,-3.0,1.0,0.3999999999999999,0.19999999999999996,1.2,1.2,0.2,0.4,18.0,1.4,0.8,0.6,0.2,4.0,2,A,8.0,4.75,1.4
2023-09-01,2023-24,Almeria,Celta,-0.20000000000000007,0.4,0.6000000000000001,-0.2,1.0,0.0,0.0,-1.0,-0.19999999999999996,-1.2000000000000002,1.0,1.8,0.0,0.2,19.0,0.6,1.2,0.2,0.0,18.0,4,A,2.8,3.4,2.5
2023-09-23,2023-24,Almeria,Valencia,-1.6,-0.3999999999999999,1.4000000000000001,-0.6,15.0,-8.0,-1.6,-1.0,0.19999999999999996,-0.8000000000000003,1.0,2.2,0.0,0.0,20.0,1.4,0.8,0.6,0.4,5.0,6,D,3.0,3.6,2.3
2023-10-01,2023-24,Almeria,Granada,-0.4,-0.40000000000000013,0.0,-0.2,1.0,-2.0,-0.2857142857142857,2.0,-1.2000000000000002,-0.8,1.4,2.6,0.0,0.0,20.0,1.8,2.6,0.2,0.0,19.0,8,D,1.95,3.6,3.75
2023-10-28,2023-24,Almeria,Las Palmas,-1.4,0.6000000000000001,2.6,-0.6,8.0,-8.0,-0.8,0.0,0.6000000000000001,-2.6,1.6,3.6,0.0,0.0,20.0,1.0,1.0,0.6,0.2,12.0,11,A,2.25,3.5,3.1
2023-11-11,2023-24,Almeria,Sociedad,-1.2,-0.19999999999999996,1.7999999999999998,-0.4,13.0,-16.0,-1.3333333333333333,-1.0,0.19999999999999996,-1.4,1.2,2.8,0.0,0.0,20.0,1.4,1.0,0.4,0.4,7.0,13,A,4.75,3.8,1.73
2023-12-03,2023-24,Almeria,Betis,-2.2,-0.3999999999999999,2.0,-0.6,13.0,-21.0,-1.5,1.0,0.4,-1.2000000000000002,1.0,2.6,0.0,0.0,20.0,1.4,0.6,0.6,0.4,7.0,15,D,3.2,3.6,2.2
2023-12-17,2023-24,Almeria,Mallorca,-0.8,0.19999999999999996,0.8,-0.2,5.0,-10.0,-0.625,-1.0,-0.20000000000000007,-1.2000000000000002,0.6,1.6,0.0,0.2,20.0,0.4,0.8,0.2,0.4,15.0,17,D,2.7,3.2,2.7
2024-01-14,2023-24,Almeria,Girona,-2.2,-2.1999999999999997,-0.19999999999999996,-0.8,18.0,-43.0,-2.263157894736842,-1.0,-0.7999999999999999,1.5999999999999999,0.6,1.2,0.0,0.4,20.0,2.8,1.4,0.8,0.2,2.0,20,D,4.5,4.0,1.7
2024-01-26,2023-24,Almeria,Alaves,-0.9999999999999999,-0.19999999999999996,0.0,-0.4,8.0,-17.0,-0.8095238095238096,-2.0,-0.5999999999999999,-0.3999999999999999,0.8,1.4,0.0,0.4,20.0,1.0,1.4,0.4,0.2,12.0,22,A,2.6,3.2,2.8
2024-02-12,2023-24,Almeria,Ath Bilbao,-1.8,-1.0,1.4,-0.6,15.0,-39.0,-1.6956521739130435,-1.0,0.19999999999999996,-0.19999999999999996,0.6,1.8,0.0,0.2,20.0,1.6,0.4,0.6,0.6,5.0,24,D,4.33,4.0,1.73
2024-02-24,2023-24,Almeria,Ath Madrid,-1.6,-1.2,1.2000000000000002,-0.6,16.0,-43.0,-1.72,-1.0,0.20000000000000007,0.19999999999999996,0.8,1.8,0.0,0.2,20.0,2.0,0.6,0.6,0.4,4.0,26,D,4.75,4.0,1.7
2024-03-11,2023-24,Almeria,Sevilla,-1.4,-0.3999999999999999,0.3999999999999999,-0.6,6.0,-18.0,-0.6666666666666667,1.0,0.0,0.0,0.8,1.2,0.0,0.2,20.0,1.2,0.8,0.6,0.4,14.0,28,D,3.1,3.3,2.38
2024-03-30,2023-24,Almeria,Osasuna,-0.19999999999999996,0.0,-0.19999999999999996,-0.2,8.0,-23.0,-0.7931034482758621,-1.0,-0.19999999999999996,0.0,1.2,1.2,0.2,0.2,20.0,1.2,1.4,0.4,0.4,12.0,30,A,2.63,3.2,2.8
2024-04-21,2023-24,Almeria,Villarreal,-1.0,-1.2000000000000002,0.40000000000000013,-0.39999999999999997,11.0,-25.0,-0.8064516129032258,0.0,-0.19999999999999996,0.6000000000000001,1.0,1.6,0.2,0.2,20.0,2.2,1.2,0.6,0.2,9.0,32,A,3.4,3.8,2.05
2024-04-27,2023-24,Almeria,Getafe,0.0,0.7999999999999999,1.2000000000000002,0.0,10.0,-26.0,-0.8125,0.0,0.6,-1.4,1.2,1.8,0.2,0.2,20.0,0.4,0.6,0.2,0.4,10.0,33,A,2.7,3.4,2.63
2024-05-16,2023-24,Almeria,Barcelona,-1.0,-0.8000000000000003,0.19999999999999996,-0.39999999999999997,18.0,-59.0,-1.6857142857142855,1.0,-0.40000000000000013,0.20000000000000018,1.4,2.0,0.2,0.2,20.0,2.2,1.8,0.6,0.4,2.0,36,A,6.5,5.0,1.44
2024-05-25,2023-24,Almeria,Cadiz,-0.8,0.6,1.2,-0.2,2.0,-15.0,-0.4054054054054054,0.0,0.3999999999999999,-1.4,1.2,2.0,0.2,0.2,20.0,0.6,0.8,0.4,0.6,18.0,38,H,2.05,3.6,3.5
2020-10-01,2020-21,Ath Bilbao,Cadiz,0.5,0.0,-0.16666666666666674,0.16666666666666669,-1.0,0.0,0.5,0.0,-0.6666666666666667,-0.5,1.0,1.5,0.5,0.0,14.0,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,15.0,3,A,1.53,3.8,6.5
2020-10-18,2020-21,Ath Bilbao,Levante,0.0,-0.75,-0.75,0.0,1.0,0.0,0.0,0.0,-1.5,0.0,0.5,1.25,0.25,0.0,19.0,1.25,2.0,0.25,0.0,18.0,5,H,2.05,3.2,4.0
2020-10-31,2020-21,Ath Bilbao,Sevilla,-0.19999999999999996,-0.19999999999999996,0.0,0.0,3.0,-1.0,-0.3999999999999999,0.0,0.0,0.19999999999999996,0.8,0.8,0.4,0.2,16.0,1.0,0.8,0.4,0.2,13.0,7,H,3.0,3.0,2.6
2020-11-23,2020-21,Ath Bilbao,Betis,0.0,-0.3999999999999999,-1.2000000000000002,0.0,5.0,-3.0,-0.20833333333333326,-1.0,-1.2000000000000002,0.3999999999999999,1.0,1.0,0.4,0.2,16.0,1.4,2.2,0.4,0.2,11.0,9,H,2.2,3.3,3.4
2020-12-04,2020-21,Ath Bilbao,Celta,0.3999999999999999,0.0,-1.2000000000000002,0.2,-9.0,3.0,0.390909090909091,0.0,-0.6000000000000001,0.6000000000000001,1.6,1.0,0.4,0.2,9.0,1.6,2.2,0.2,0.0,18.0,11,A,2.05,3.25,3.8
2020-12-18,2020-21,Ath Bilbao,Huesca,-0.19999999999999996,0.40000000000000013,0.40000000000000013,0.0,-6.0,3.0,0.23076923076923073,-3.0,0.40000000000000013,-0.40000000000000013,1.6,1.6,0.2,0.2,13.0,1.2,1.2,0.2,0.2,19.0,14,H,1.9,3.3,4.33
2020-12-31,2020-21,Ath Bilbao,Sociedad,0.6,0.6,0.20000000000000018,0.2,8.0,-8.0,-0.42500000000000004,0.0,-0.19999999999999996,-1.0,1.2,1.6,0.2,0.2,11.0,0.6,1.4,0.0,0.2,3.0,16,A,3.0,3.2,2.5
2021-01-03,2020-21,Ath Bilbao,Elche,0.4,0.3999999999999999,0.0,0.2,-5.0,2.0,-0.017857142857142794,-1.0,-0.19999999999999996,-0.5999999999999999,1.2,1.4,0.2,0.2,11.0,0.8,1.4,0.0,0.2,16.0,17,H,1.5,3.8,8.0
2021-01-06,2020-21,Ath Bilbao,Barcelona,-0.8000000000000003,-0.8,0.19999999999999996,-0.19999999999999996,4.0,-7.0,-0.5147058823529411,0.0,0.19999999999999996,0.8,1.0,1.0,0.4,0.4,9.0,1.8,0.8,0.6,0.4,5.0,18,A,4.2,3.6,1.83
2021-01-25,2020-21,Ath Bilbao,Getafe,0.0,0.19999999999999996,0.19999999999999996,0.0,1.0,-2.0,-0.11111111111111094,14.0,0.3999999999999999,0.0,1.2,1.0,0.4,0.4,13.0,1.0,0.8,0.4,0.2,12.0,19,H,2.3,3.0,3.6
2021-02-07,2020-21,Ath Bilbao,Valencia,-0.40000000000000013,0.8,0.3999999999999999,0.0,-3.0,1.0,0.10476190476190461,-1.0,0.8,-0.3999999999999999,1.8,1.4,0.4,0.2,11.0,1.0,1.0,0.4,0.4,14.0,21,D,2.15,3.2,3.6
2021-02-21,2020-21,Ath Bilbao,Villarreal,0.5999999999999999,1.4000000000000001,0.0,0.4,5.0,-8.0,-0.2924901185770752,-1.0,1.2000000000000002,-0.19999999999999996,2.6,1.4,0.4,0.2,11.0,1.2,1.4,0.0,0.2,6.0,23,D,2.45,3.2,3.0
2021-03-07,2020-21,Ath Bilbao,Granada,0.19999999999999996,0.20000000000000018,-0.6000000000000001,0.0,2.0,-3.0,-0.07000000000000006,2.0,0.0,0.3999999999999999,1.6,1.0,0.2,0.2,10.0,1.4,1.6,0.2,0.2,8.0,25,H,1.57,4.0,5.75
2021-03-20,2020-21,Ath Bilbao,Eibar,0.7999999999999999,0.4,-0.3999999999999999,0.2,-9.0,12.0,0.44444444444444453,0.0,-0.3999999999999999,-0.4,1.0,1.0,0.2,0.2,10.0,0.6,1.4,0.0,0.0,19.0,28,D,1.75,3.6,4.75
2021-04-10,2020-21,Ath Bilbao,Alaves,1.0,0.19999999999999996,-0.8,0.2,-11.0,13.0,0.4482758620689655,-3.0,-0.8,-0.19999999999999996,1.0,1.0,0.2,0.2,9.0,0.8,1.8,0.0,0.0,20.0,30,D,1.9,3.3,4.4
2021-04-25,2020-21,Ath Bilbao,Ath Madrid,-1.0,-1.4,0.0,-0.6,9.0,-35.0,-1.0554435483870968,1.0,0.0,1.4,0.4,0.4,0.0,0.6,10.0,1.8,0.4,0.6,0.6,1.0,32,H,4.0,3.5,1.85
2021-04-28,2020-21,Ath Bilbao,Valladolid,0.7999999999999999,0.0,-0.6,0.2,-9.0,12.0,0.375,-1.0,-0.3999999999999999,0.20000000000000007,0.8,0.6,0.2,0.4,9.0,0.8,1.2,0.0,0.0,18.0,33,D,1.85,3.2,5.0
2021-05-08,2020-21,Ath Bilbao,Osasuna,0.0,-0.6000000000000001,-0.6,-0.19999999999999996,-3.0,5.0,0.1470588235294117,-2.0,-0.19999999999999996,1.0,1.0,0.6,0.4,0.6,8.0,1.6,1.2,0.6,0.2,11.0,35,D,1.8,3.5,4.75
2021-05-16,2020-21,Ath Bilbao,Real Madrid,-0.6000000000000001,-0.8000000000000003,0.6,-0.19999999999999996,7.0,-32.0,-0.8888888888888888,1.0,0.7999999999999999,1.0000000000000002,1.4,1.2,0.4,0.2,9.0,2.2,0.6,0.6,0.6,2.0,37,A,5.0,4.2,1.6
2021-08-21,2021-22,Ath Bilbao,Barcelona,-1.2000000000000002,-1.4,-0.19999999999999996,-0.4,9.0,-2.0,-2.0,-1.0,-0.9999999999999999,0.6000000000000001,0.4,1.2,0.0,0.2,12.0,1.8,1.4,0.4,0.4,3.0,2,D,4.0,3.75,1.85
2021-09-11,2021-22,Ath Bilbao,Mallorca,-1.3333333333333335,-0.6,0.46666666666666673,-0.4666666666666666,3.0,-2.0,-0.6666666666666667,-1.0,0.06666666666666671,0.19999999999999996,0.4,0.8,0.2,0.4,9.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,6.0,4,H,1.72,3.6,5.25
2021-09-21,2021-22,Ath Bilbao,Vallecano,0.40000000000000013,-0.8,-0.8,0.0,-5.0,2.0,0.40000000000000013,0.0,-0.19999999999999996,1.4000000000000001,0.8,0.2,0.4,0.8,5.0,1.6,1.0,0.4,0.4,10.0,6,A,1.85,3.5,4.33
2021-10-01,2021-22,Ath Bilbao,Alaves,1.0,0.8,-0.7999999999999999,0.2,-9.0,7.0,0.9285714285714286,0.0,-0.3999999999999999,-0.39999999999999997,1.0,0.6,0.4,0.6,10.0,0.2,1.4,0.2,0.2,19.0,8,H,1.53,3.75,7.5
2021-10-23,2021-22,Ath Bilbao,Villarreal,0.0,-0.3999999999999999,0.0,0.0,-3.0,2.0,0.25,15.0,0.4,0.7999999999999999,1.0,0.6,0.4,0.6,9.0,1.4,0.6,0.4,0.6,12.0,9,H,2.45,3.0,3.2
2021-11-05,2021-22,Ath Bilbao,Cadiz,1.2000000000000002,0.3999999999999999,-0.8,0.4,-10.0,9.0,0.8863636363636365,0.0,-0.40000000000000013,0.0,1.2,0.8,0.4,0.2,8.0,0.8,1.6,0.0,0.2,18.0,12,A,1.36,4.75,9.0
2021-11-26,2021-22,Ath Bilbao,Granada,0.19999999999999996,-0.3999999999999999,-0.8,0.0,-9.0,8.0,0.6153846153846153,2.0,-0.8,0.3999999999999999,0.8,0.8,0.2,0.2,8.0,1.2,1.6,0.2,0.2,17.0,14,D,1.36,4.75,9.5
2021-12-11,2021-22,Ath Bilbao,Sevilla,-1.4,-1.2000000000000002,0.0,-0.6,7.0,-10.0,-0.7541666666666669,-2.0,-0.4,0.8,0.4,0.8,0.0,0.4,9.0,1.6,0.8,0.6,0.6,2.0,17,A,2.5,3.0,3.1
2021-12-19,2021-22,Ath Bilbao,Betis,-1.7999999999999998,-1.8000000000000003,0.20000000000000007,-0.8,9.0,-12.0,-0.7058823529411764,1.0,-0.19999999999999996,1.4000000000000001,0.4,0.8,0.0,0.4,12.0,2.2,0.6,0.8,0.6,3.0,18,H,2.15,3.25,3.5
2021-12-22,2021-22,Ath Bilbao,Real Madrid,-1.6,-0.3999999999999999,1.0,-0.6000000000000001,9.0,-19.0,-1.0555555555555556,0.0,0.8,0.19999999999999996,1.0,1.2,0.2,0.2,10.0,1.4,0.2,0.8,0.8,1.0,19,A,3.4,3.5,2.1
2022-02-07,2021-22,Ath Bilbao,Espanol,1.2,0.20000000000000018,-1.4,0.39999999999999997,-5.0,4.0,0.18181818181818188,-2.0,-0.7999999999999998,0.3999999999999999,1.6,1.0,0.6,0.4,8.0,1.4,2.4,0.2,0.0,13.0,23,H,1.6,3.8,6.0
2022-02-20,2021-22,Ath Bilbao,Sociedad,0.19999999999999996,0.8,0.8,0.19999999999999996,1.0,-4.0,-0.23550724637681153,-1.0,1.4000000000000001,-0.19999999999999996,1.6,1.0,0.6,0.4,8.0,0.8,0.2,0.4,0.8,7.0,25,H,2.37,3.0,3.4
2022-03-07,2021-22,Ath Bilbao,Levante,0.40000000000000013,0.40000000000000013,0.0,0.19999999999999996,-12.0,19.0,0.7307692307692308,-2.0,0.19999999999999996,-0.20000000000000018,1.8,1.6,0.6,0.4,8.0,1.4,1.6,0.4,0.4,20.0,27,H,1.57,4.0,5.5
2022-03-18,2021-22,Ath Bilbao,Getafe,0.6,0.6000000000000001,0.0,0.4,-7.0,12.0,0.4285714285714286,-1.0,0.0,-0.6000000000000001,1.8,1.8,0.4,0.2,8.0,1.2,1.8,0.0,0.2,15.0,29,D,1.72,3.2,6.0
2022-04-03,2021-22,Ath Bilbao,Elche,0.19999999999999996,0.8,0.0,0.0,-7.0,9.0,0.31034482758620685,1.0,0.20000000000000018,-0.5999999999999999,1.6,1.4,0.4,0.2,8.0,0.8,1.4,0.4,0.2,15.0,30,H,1.45,4.2,7.5
2022-04-17,2021-22,Ath Bilbao,Celta,0.8,0.3999999999999999,-0.3999999999999999,0.2,-4.0,9.0,0.29032258064516125,1.0,0.0,0.0,1.4,1.0,0.4,0.0,8.0,1.0,1.4,0.2,0.2,12.0,32,A,1.75,3.6,5.0
2022-04-30,2021-22,Ath Bilbao,Ath Madrid,-0.3999999999999999,0.0,0.7999999999999999,-0.19999999999999996,4.0,-13.0,-0.3939393939393938,-1.0,0.7999999999999999,0.0,1.4,1.4,0.4,0.0,8.0,1.4,0.6,0.6,0.4,4.0,34,H,3.0,3.0,2.55
2022-05-07,2021-22,Ath Bilbao,Valencia,1.4,1.0,0.0,0.6,-2.0,8.0,0.23529411764705888,0.0,0.40000000000000013,-0.6,1.6,1.2,0.6,0.2,8.0,0.6,1.2,0.0,0.2,10.0,35,D,1.55,4.0,6.5
2022-05-15,2021-22,Ath Bilbao,Osasuna,0.19999999999999996,-0.19999999999999996,-0.3999999999999999,0.2,-1.0,5.0,0.13888888888888884,1.0,-0.3999999999999999,0.19999999999999996,1.0,1.0,0.4,0.4,8.0,1.2,1.4,0.2,0.0,9.0,37,H,1.53,4.2,6.0
2022-08-15,2022-23,Ath Bilbao,Mallorca,0.0,-0.5999999999999999,-1.4,0.0,-5.0,0.0,0.0,0.0,-1.0,0.9999999999999999,0.8,0.4,0.4,0.6,10.0,1.4,1.8,0.4,0.4,15.0,1,D,1.6,3.75,6.5
2022-08-21,2022-23,Ath Bilbao,Valencia,-0.6000000000000001,-0.4,-0.4,-0.2,2.0,-2.0,-2.0,-1.0,-0.4,0.4,0.4,0.4,0.2,0.6,10.0,0.8,0.8,0.4,0.6,8.0,2,H,1.8,3.75,4.5
2022-09-04,2022-23,Ath Bilbao,Espanol,1.4,0.5999999999999999,-1.4000000000000001,0.6,-10.0,6.0,2.0,-1.0,-0.20000000000000018,0.6000000000000001,1.4,0.2,0.6,0.8,5.0,0.8,1.6,0.0,0.2,15.0,4,A,1.53,4.0,6.5
2022-09-17,2022-23,Ath Bilbao,Vallecano,0.6000000000000001,0.8,-0.6,0.19999999999999996,-3.0,3.0,0.6000000000000001,-1.0,0.8,0.6,1.8,0.4,0.6,0.6,6.0,1.0,1.0,0.4,0.4,9.0,6,H,1.53,4.0,6.5
2022-09-30,2022-23,Ath Bilbao,Almeria,1.5999999999999999,1.7999999999999998,-0.19999999999999996,0.6000000000000001,-12.0,9.0,1.5,0.0,1.4,-0.20000000000000007,2.4,0.8,0.8,0.4,4.0,0.6,1.0,0.2,0.0,16.0,7,H,1.33,5.0,9.5
2022-10-15,2022-23,Ath Bilbao,Ath Madrid,0.0,0.3999999999999999,0.0,0.0,-1.0,1.0,0.125,0.0,1.4,1.0,2.4,1.0,0.6,0.2,3.0,2.0,1.0,0.6,0.2,4.0,9,A,2.45,3.2,3.0
2022-10-30,2022-23,Ath Bilbao,Villarreal,-0.3999999999999999,0.5999999999999999,0.6000000000000001,-0.2,-1.0,0.0,0.0,0.0,0.3999999999999999,-0.8,1.4,1.6,0.2,0.2,6.0,0.8,1.0,0.4,0.4,7.0,12,H,2.2,3.3,3.4
2022-11-08,2022-23,Ath Bilbao,Valladolid,-1.0,-0.5999999999999999,0.8,-0.39999999999999997,-3.0,4.0,0.3076923076923077,1.0,-0.19999999999999996,-0.40000000000000013,0.8,1.8,0.2,0.2,7.0,1.4,1.0,0.6,0.2,10.0,14,H,1.4,4.5,7.5
2023-01-09,2022-23,Ath Bilbao,Osasuna,0.0,-0.19999999999999996,0.0,0.0,-2.0,2.0,0.1333333333333333,2.0,-0.19999999999999996,0.0,1.0,1.2,0.4,0.6,7.0,1.2,1.2,0.4,0.2,9.0,16,D,1.67,3.6,5.75
2023-01-22,2022-23,Ath Bilbao,Real Madrid,-0.3999999999999999,-0.6000000000000001,-0.3999999999999999,-0.2,6.0,-12.0,-0.8455882352941178,-7.0,-0.3999999999999999,0.6000000000000001,1.0,1.0,0.2,0.6,8.0,1.6,1.4,0.4,0.2,2.0,18,A,2.9,3.4,2.38
2023-02-03,2022-23,Ath Bilbao,Cadiz,-1.2000000000000002,-0.8,0.6,-0.4,-9.0,7.0,0.368421052631579,-1.0,-0.39999999999999997,-0.19999999999999996,0.2,1.2,0.0,0.4,9.0,1.0,0.6,0.4,0.4,18.0,20,H,1.36,4.5,9.5
2023-02-26,2022-23,Ath Bilbao,Girona,0.0,-0.19999999999999996,0.0,0.0,-4.0,5.0,0.2272727272727273,-2.0,0.0,0.19999999999999996,1.2,1.2,0.4,0.0,7.0,1.4,1.2,0.4,0.2,11.0,23,A,1.67,3.8,5.25
2023-03-12,2022-23,Ath Bilbao,Barcelona,-1.0,0.20000000000000018,1.0,-0.4,8.0,-29.0,-1.2083333333333335,0.0,1.4000000000000001,0.19999999999999996,1.6,1.2,0.4,0.2,9.0,1.4,0.2,0.8,0.8,1.0,25,A,3.5,3.3,2.15
2023-04-01,2022-23,Ath Bilbao,Getafe,-1.2,-0.8,0.0,-0.39999999999999997,-6.0,7.0,0.26923076923076916,2.0,-0.19999999999999996,0.6000000000000001,1.0,1.2,0.2,0.2,7.0,1.8,1.2,0.6,0.4,13.0,27,D,1.57,3.8,6.5
2023-04-15,2022-23,Ath Bilbao,Sociedad,0.0,0.0,0.0,0.0,3.0,-11.0,-0.3928571428571428,0.0,0.4,0.4,1.0,0.6,0.4,0.4,7.0,1.0,0.6,0.4,0.6,4.0,29,H,2.25,3.1,3.5
2023-04-27,2022-23,Ath Bilbao,Sevilla,0.6000000000000001,0.19999999999999996,-0.4,0.20000000000000007,-6.0,8.0,0.26666666666666683,1.0,0.8,1.0,1.8,0.6,0.8,0.4,7.0,1.6,1.0,0.6,0.4,13.0,31,A,1.75,3.6,4.5
2023-05-04,2022-23,Ath Bilbao,Betis,1.2,0.3999999999999999,-1.2,0.39999999999999997,1.0,-2.0,-0.0625,-2.0,-0.6000000000000001,0.19999999999999996,1.4,0.8,0.6,0.2,7.0,1.0,2.0,0.2,0.2,6.0,33,A,1.7,4.0,4.75
2023-05-20,2022-23,Ath Bilbao,Celta,0.20000000000000007,0.20000000000000007,0.19999999999999996,0.0,-5.0,8.0,0.23529411764705888,1.0,-0.8,-1.2000000000000002,0.8,1.8,0.2,0.0,8.0,0.6,1.6,0.2,0.2,13.0,35,H,1.62,3.8,5.5
2023-05-28,2022-23,Ath Bilbao,Elche,-0.8,-0.8,1.2,-0.2,-13.0,29.0,0.8055555555555555,-1.0,0.0,-0.3999999999999999,0.8,2.0,0.2,0.0,7.0,1.6,0.8,0.4,0.4,20.0,37,A,1.3,5.0,11.0
2023-08-12,2023-24,Ath Bilbao,Real Madrid,-1.2,-0.3999999999999999,1.2,-0.39999999999999997,-4.0,0.0,0.0,0.0,0.0,-0.8,0.8,2.0,0.2,0.0,3.0,1.2,0.8,0.6,0.2,7.0,1,A,3.3,3.5,2.15
2023-08-27,2023-24,Ath Bilbao,Betis,-0.8,-0.4,0.3999999999999999,-0.2,3.0,-1.0,-0.5,1.0,-0.20000000000000007,-0.19999999999999996,0.6,1.2,0.2,0.2,10.0,1.0,0.8,0.4,0.2,7.0,3,H,1.85,3.5,4.2
2023-09-16,2023-24,Ath Bilbao,Cadiz,0.0,0.19999999999999996,0.0,0.0,-1.0,0.0,0.0,-2.0,0.3999999999999999,0.19999999999999996,1.4,1.0,0.4,0.4,6.0,1.2,1.0,0.4,0.2,7.0,5,H,1.53,4.0,7.0
2023-09-27,2023-24,Ath Bilbao,Getafe,1.4000000000000001,0.6000000000000001,-1.8000000000000003,0.4,-10.0,6.0,0.9999999999999998,2.0,0.0,1.2000000000000002,2.2,0.4,0.8,0.8,4.0,1.6,2.2,0.4,0.2,14.0,7,D,1.62,3.6,6.5
2023-10-06,2023-24,Ath Bilbao,Almeria,1.2000000000000002,-0.40000000000000013,-2.0,0.4,-14.0,11.0,1.375,1.0,-1.6,0.8,1.4,1.0,0.4,0.6,6.0,1.8,3.0,0.0,0.0,20.0,9,H,1.36,5.0,8.0
2023-10-29,2023-24,Ath Bilbao,Valencia,0.3999999999999999,0.3999999999999999,-0.19999999999999996,0.2,-2.0,3.0,0.30000000000000004,1.0,0.0,-0.19999999999999996,1.4,1.2,0.4,0.4,6.0,1.0,1.4,0.2,0.2,8.0,11,D,1.62,3.8,5.75
